session_duration	wild_mouse_duration	pct_scroll_move	screen_width	product_ean	pct_doubleclick	browser_name	user_id	pct_mouse_click	pct_mouse_move	pct_wild_mouse	pct_click_product_info	mouse_move_total_rel_distance	scroll_move_total_rel_distance	page_activity_duration	session_start	session_id	screen_height	pct_input	pct_scrandom	pct_rage_click	ack	pct_scroll_move_duration	pct_click	total_load_time
262.21721	10.28485	51.31038	800	9462961348248	9.63092	mobile	1071	9.76167	10.89686	32.83375	43.64518	9.58797	7.02597	14.46485	2020-04-07 16:12:22	633005	800	2.77923	62.39824	40.39428	0.00000	11.87283	13.49126	6.33780
231.07889	9.79099	63.90133	1280	9777634586880	13.27842	chrome	1426	9.11708	11.97263	58.06965	50.00936	12.88017	7.28404	10.03822	2021-11-27 02:57:58	102538	1024	1.61563	60.61371	45.38621	1.00000	13.76324	10.35759	1.31498
202.23332	10.21290	65.94676	1920	6220129941693	8.63268	mobile	559	8.92113	11.82439	59.68487	44.76504	15.43996	7.86799	4.91460	2020-08-27 22:04:26	975102	600	2.56703	40.53919	43.01211	1.00000	5.27494	1.38647	1.88910
168.44610	9.56814	36.26239	1024	1347748279763	6.97094	other	732	9.82309	10.97551	41.55858	67.84661	7.88464	8.86174	9.27096	2019-03-20 04:30:10	822832	1080	1.38208	35.72114	22.18302	0.00000	13.09802	10.10401	6.40825
70.56454	7.98345	49.19286	800	7361420289189	10.51241	chrome	1389	9.04730	13.38944	71.10410	59.98546	7.35810	7.75921	6.44914	2020-10-12 15:05:44	815063	768	0.23792	58.08037	41.30995	0.00000	8.02437	7.08347	2.27943
85.65245	10.01131	68.59458	1920	4822496327630	10.69679	chrome	577	7.66169	11.39876	64.72408	43.54411	9.61013	8.31363	11.69107	2020-11-13 17:47:20	1003990	1080	2.14126	42.47618	39.30665	1.00000	11.07842	11.76831	1.47189
165.66688	9.58874	59.24439	1280	8919227690753	11.80433	chrome	2020	9.68081	10.53991	47.80876	59.42018	10.29815	7.59668	9.21533	2019-01-08 17:10:07	916082	600	1.32235	46.02756	56.90821	1.00000	7.18831	7.96062	11.17464
176.45855	10.39336	65.94993	higher	9197038509139	9.70572	edge	1206	9.45273	11.02567	61.09301	58.03871	9.78293	9.02959	12.33295	2021-08-01 13:48:11	1372986	1024	3.07306	48.63606	34.92150	1.00000	10.04124	11.94046	10.17161
93.26333	10.20890	55.20774	800	0416481597593	9.96818	safari	1330	9.87728	11.57506	58.65064	47.27417	9.06173	7.75867	7.58314	2020-06-06 16:20:23	843515	1080	2.49311	28.20966	79.20596	0.00000	8.15841	7.05838	17.05199
95.50262	10.95431	54.87703	800	6827547586088	7.77139	mobile	73	10.16283	9.96648	45.42875	60.71564	9.68769	4.23707	3.86998	2021-03-26 13:10:26	1412840	800	5.36170	26.91524	43.58987	0.00000	6.82724	0.74913	8.22014
132.92175	10.04189	72.85773	1920	1125164060796	8.22946	other	1762	10.48959	10.78211	46.64014	44.00770	7.24569	8.20934	6.45201	2021-05-16 14:25:51	1234922	768	2.21143	36.79808	42.62630	0.00000	8.45182	6.40387	2.92603
261.43064	11.57246	42.03649	1280	8996944804045	11.06095	other	702	10.06276	12.05473	54.88823	19.83217	10.81871	9.91258	9.47434	2020-08-26 12:43:02	1075295	1080	9.99898	23.99574	72.79252	1.00000	8.60121	9.57875	3.39695
138.02178	8.39518	37.92382	lower	7910391357054	11.99690	mobile	401	9.97725	10.63509	36.46794	35.36085	10.74612	5.59035	8.31858	2020-05-11 15:27:49	1114879	1024	0.43248	45.31725	65.91238	1.00000	8.65132	6.64911	3.07718
160.50002	9.18892	49.69459	1280	4512547847971	10.03694	opera	1280	11.44136	12.38332	43.14216	48.05266	9.55332	8.30653	11.55820	2023-04-30 13:46:56	1337028	lower	0.91248	43.89886	45.18332	1.00000	12.25962	12.04855	5.82324
198.37257	8.98974	46.32147	lower	6807921115103	13.35663	edge	1499	8.21142	11.50890	47.25744	32.71911	12.23042	8.08240	10.22432	2020-11-22 17:51:22	1484893	800	0.73371	62.84733	34.68127	1.00000	11.62884	10.36716	4.56167
153.81437	10.07665	53.02847	lower	7242436420509	13.31797	firefox	1703	11.87707	12.97512	49.63528	57.68829	12.43012	6.32850	11.05915	2023-02-02 21:20:02	1210281	768	2.18761	42.66617	48.56943	1.00000	13.32332	11.02080	1.83480
147.59500	8.74614	43.98184	1024	5712263425715	12.17301	mobile	217	9.26606	10.50150	58.57828	44.51357	10.61243	7.45923	9.58461	2022-01-16 00:29:56	735421	1080	0.58502	26.60735	43.70638	0.00000	7.77310	8.38405	2.70367
122.93937	10.81227	54.08178	1366	7000866712461	7.69123	chrome	471	9.62310	11.53079	56.30323	85.17569	8.32926	9.00408	12.32047	2023-05-11 17:41:11	131231	higher	4.71089	29.26302	37.88805	0.00000	8.97915	11.65458	4.05076
93.59225	8.22977	50.22003	1024	5101637433010	11.00209	safari	810	12.51302	10.46622	51.02880	45.49880	10.24013	8.28984	9.23916	2022-03-01 10:13:09	1354935	lower	0.31425	65.47684	55.70882	1.00000	8.83643	8.61338	4.06919
176.79344	8.31557	44.99119	1366	0554658899436	13.47121	firefox	2197	10.30566	14.08149	41.63730	48.44398	12.26740	6.37884	10.57159	2022-02-10 03:53:16	126729	600	0.28619	32.38158	57.48651	1.00000	13.29856	10.90664	4.50810
18.48011	10.46366	26.63775	800	7745884232637	8.03625	safari	2121	10.04321	11.39768	43.48405	29.97023	7.58686	7.58400	12.70580	2020-05-04 23:53:39	1074362	lower	3.34071	56.00103	34.21906	0.00000	11.09099	12.33432	4.04661
86.44831	9.82822	77.81901	1280	4984347525166	11.25486	chrome	889	9.11574	14.50906	43.59435	43.38934	11.40474	11.77269	8.35812	2019-02-17 07:06:12	13542	768	1.82096	17.01430	62.59419	1.00000	10.00079	10.17978	3.57171
211.89727	10.37197	52.76388	1280	6615937485925	9.95301	chrome	2263	9.88933	11.36855	56.61537	65.47007	8.99327	7.45447	12.98969	2018-11-25 13:25:50	779188	800	3.02570	43.45778	32.50005	0.00000	12.56345	12.99231	3.99836
265.35157	8.69973	63.58508	higher	1131098072972	10.98938	firefox	521	9.13323	9.75782	67.45788	52.09246	10.71532	8.68837	12.19967	2019-08-01 00:02:31	664648	800	0.56341	45.29220	31.50740	1.00000	9.70799	11.34762	3.81246
132.57716	8.61990	56.87115	1280	8501346812453	12.95957	edge	1421	9.10545	10.94319	66.25990	47.84582	13.17351	7.39010	10.52093	2021-09-05 20:18:43	246333	1024	0.55402	41.04455	43.62584	1.00000	13.89233	10.49725	1.22022
39.84424	11.22818	56.47337	1024	2671468348829	12.71968	firefox	41	9.36185	10.06360	50.24616	61.54547	10.72209	6.77097	8.01356	2019-10-28 08:10:43	529971	768	7.10028	37.18947	67.08817	0.00000	4.11904	5.58031	1.33041
151.45321	8.94072	37.37670	lower	3409838273322	12.92618	opera	2130	10.28163	12.45656	25.80473	50.45516	10.28630	8.29785	9.20990	2023-08-04 05:35:23	61344	lower	0.69360	34.43469	17.94060	1.00000	9.02845	9.49111	1.62473
193.37097	12.10667	45.88872	lower	5647221414725	10.10615	other	1589	9.30668	12.96918	67.33039	52.79005	11.17819	9.01251	7.89347	2019-05-22 11:18:36	793753	600	17.10182	49.96971	53.88293	1.00000	6.37366	6.89088	1.78395
32.05632	8.63478	43.53204	1280	6630837541250	9.51152	other	662	11.49920	8.64337	65.46006	44.65110	7.35047	9.26259	9.75340	2019-12-04 13:36:38	832301	1080	0.46320	46.95454	53.34564	0.00000	8.19315	9.57745	5.11939
147.71212	10.65747	55.73387	higher	0397238324658	13.16908	edge	1127	9.36430	11.51004	53.45390	51.96104	12.75545	8.76754	9.62766	2022-11-21 02:44:44	134384	lower	3.99918	32.08509	47.56953	1.00000	11.60148	9.92039	1.53022
223.52140	9.35830	40.37614	1920	9404111664891	8.08568	firefox	1030	11.64741	9.54659	47.30191	53.94468	8.03092	7.76107	11.86014	2023-01-13 21:26:48	894902	600	1.06745	57.40205	45.77020	0.00000	11.57868	11.35923	8.06111
103.95740	10.79463	66.50479	1280	9620624466245	11.46552	edge	1539	10.46631	8.97019	36.94434	56.00866	6.14898	6.68944	7.01526	2020-05-24 06:20:28	238773	1024	4.57896	63.94481	44.76812	0.00000	6.88570	6.59920	1.08845
158.08165	10.40164	53.72919	lower	4884988960329	12.00553	other	708	10.09070	10.94746	30.45863	52.87917	12.72725	5.73743	6.86466	2020-07-28 01:34:12	84041	lower	3.05281	77.07384	34.07599	1.00000	6.69326	4.21174	1.30530
147.80848	11.77991	31.77956	1920	0593235122857	11.93069	edge	2199	9.89337	11.95171	35.27746	39.62949	6.71021	7.52647	6.80357	2022-12-21 05:36:10	470755	lower	12.35101	57.03396	59.30005	0.00000	7.79860	7.54494	1.53101
169.64053	9.20112	40.71294	1366	7354171609115	11.31663	edge	1812	9.85110	12.14946	52.45213	13.83617	8.84366	6.24030	14.16656	2023-01-22 02:11:20	417582	1024	0.87316	57.37617	59.73505	0.00000	13.24506	14.22609	6.76090
161.01299	10.12089	62.89003	800	0752630913389	12.45292	chrome	2113	9.45867	10.83727	57.66710	57.85891	10.52102	6.24195	8.24649	2020-04-03 11:20:00	517938	800	2.34176	37.77109	28.87583	1.00000	9.31283	7.32050	2.75061
64.48664	9.45109	24.09439	800	7241667861266	10.86852	opera	1016	10.36039	11.06761	58.32634	39.43287	11.31390	7.74505	8.17458	2022-05-21 09:30:51	949467	800	1.23330	54.33103	44.31392	1.00000	7.77378	6.81172	1.58290
143.51281	12.43738	50.13957	1366	5370309123676	8.38250	safari	1097	9.75411	10.31599	29.34206	42.08889	6.63999	6.89179	14.50552	2022-08-20 00:11:18	557642	lower	23.80409	52.63627	48.49762	0.00000	6.79018	12.45120	4.04251
277.25425	9.73949	63.47596	1366	6854020242148	7.38685	safari	2094	10.78972	11.08480	46.15538	41.71421	8.30913	9.83116	10.58887	2021-04-12 14:31:23	1093384	higher	1.64042	48.74886	60.61864	0.00000	10.12318	10.73101	5.27507
149.92986	10.22935	42.64671	800	6191909241930	8.49304	edge	848	9.71412	12.67579	38.01643	51.04114	15.82179	8.06039	4.44966	2021-03-14 21:22:11	1216493	800	2.63043	46.72104	68.07209	1.00000	7.91675	1.88773	1.31155
160.61943	11.78318	61.39127	1280	8327620305202	11.81224	chrome	1146	7.32888	10.96772	54.74651	66.38865	11.38789	6.91249	7.83332	2019-01-16 18:47:59	1351806	600	12.38411	40.79831	36.78539	1.00000	8.61428	6.60404	3.30530
66.62850	9.51202	55.32127	1280	8650413503340	12.09550	opera	2418	9.03687	12.11644	65.26957	43.64969	12.16084	7.79187	10.69223	2023-05-22 20:02:15	310465	1024	1.22296	18.76947	40.32181	1.00000	12.40021	10.69402	5.76132
71.03242	10.42303	40.15478	1024	6939477705542	11.98009	edge	1415	10.71090	10.27115	42.42890	53.82295	10.53989	6.86356	9.46233	2020-07-24 00:35:49	1212624	768	3.10056	43.24972	38.19605	1.00000	9.16929	8.38250	0.79595
216.04969	8.81517	45.43225	1024	2312365088929	11.03948	edge	2071	10.10682	13.87196	43.59867	61.65914	7.96435	9.01307	7.39052	2020-01-18 18:46:59	191573	600	0.63215	38.68735	35.05257	0.00000	8.91610	8.76344	7.30739
130.67102	10.15478	59.66511	800	6918176378516	10.55362	chrome	185	10.46592	11.28450	50.31045	59.33873	10.33467	8.57681	11.41207	2020-10-26 01:01:45	949254	768	2.50583	31.38561	42.12420	1.00000	11.32404	11.41532	2.33211
103.53298	8.65352	54.46772	1366	4467506294054	13.01353	firefox	1367	8.90475	10.25911	40.85822	85.12012	8.78560	8.39476	10.58100	2022-07-26 09:55:29	118963	1024	0.55512	54.66181	45.54374	0.00000	7.75023	10.46667	1.98179
164.41293	11.07660	44.64425	1366	4289359011936	13.21285	edge	375	9.83747	11.09804	56.17193	55.72662	6.84566	8.39673	8.15880	2021-03-01 17:55:19	674201	1024	6.08199	40.43938	63.69430	0.00000	8.11662	9.34662	0.95416
105.62573	9.89653	47.00545	lower	9740572107882	10.79606	opera	1681	10.20155	12.50706	36.75440	56.08375	11.75352	8.18105	7.80608	2018-11-03 08:00:26	542063	1024	1.85697	51.35520	65.24559	1.00000	9.45327	7.30694	1.30172
42.35321	9.46538	51.52081	1024	2740674045263	7.77907	edge	1077	7.67511	13.45619	69.18714	47.25327	8.99272	7.86853	10.95441	2018-10-15 07:38:54	689006	800	1.19757	25.35653	22.06430	0.00000	14.85528	11.94753	1.99207
104.25583	11.10142	59.84104	1024	2874928328786	11.17407	firefox	145	8.96417	9.98408	23.24093	58.94062	9.44569	5.69628	10.19856	2019-10-11 05:02:51	189798	800	6.22180	34.73829	67.00122	1.00000	10.23294	8.94744	2.02750
105.71108	9.23413	35.39469	1920	9674483542367	9.62744	firefox	2467	11.17887	12.21238	48.26230	58.30854	10.49281	9.80936	11.43742	2018-11-05 10:10:02	649294	1080	0.87152	41.17956	42.93475	1.00000	10.08304	11.47660	7.26674
135.99878	10.67555	57.19537	1366	3229487740392	11.39271	safari	1302	10.14299	8.86928	52.66900	54.08835	11.46958	7.20687	13.69584	2022-04-08 07:06:48	165929	768	4.09339	37.23931	35.13704	1.00000	11.38940	12.19415	3.03822
122.54879	9.96471	59.43426	1920	3552203526971	12.29523	other	1639	10.41125	11.43739	56.90132	38.06527	9.06775	7.52396	9.37968	2019-11-27 01:02:52	1277487	800	1.91442	27.97940	37.70330	1.00000	7.54962	8.89591	1.88557
188.53254	9.20899	44.36562	1280	7372172114681	6.58237	firefox	461	9.55029	11.67041	18.93993	44.70950	7.61188	8.86235	11.93909	2023-03-22 17:18:44	1198108	800	0.87102	43.78482	66.81177	0.00000	8.82095	11.19495	1.65309
151.89218	7.89315	44.00029	1024	4808858905548	11.02613	chrome	189	11.51041	11.51505	40.97747	65.97864	11.29687	8.17932	11.73614	2022-08-23 01:34:58	1099414	1024	0.29550	32.91120	33.92985	1.00000	11.98667	11.55906	2.16513
167.67502	9.01495	29.52975	1920	4405366266958	10.38819	chrome	205	10.22625	11.70923	51.82793	66.86112	10.25593	7.71614	12.42392	2023-01-11 10:08:11	170964	1080	0.78655	46.99717	60.80701	1.00000	11.78952	12.11416	2.19641
253.00936	11.01640	60.24065	1280	4665355858612	6.09893	mobile	2397	10.33445	10.44119	59.04393	48.13090	6.21680	7.34807	9.06715	2020-02-06 03:37:44	1259061	1080	5.77765	50.14161	44.36064	0.00000	15.45019	10.23699	5.54085
17.86438	8.57052	59.87660	1280	6038090312417	11.63921	chrome	314	11.50897	12.33664	21.06630	38.93156	10.93669	7.85810	11.02476	2022-04-05 05:58:45	876132	lower	0.48554	48.49981	45.19886	1.00000	11.95474	11.21550	5.67603
126.17058	9.18449	47.57884	1920	5376829786391	11.51526	safari	2070	10.93523	11.34704	40.94897	48.25601	10.78784	8.95671	9.03174	2020-05-03 10:06:03	686816	768	0.93206	50.10873	37.68532	1.00000	9.46290	9.03427	4.28240
156.67972	9.35064	53.83222	1280	8024177569841	10.57613	edge	362	10.65433	10.92150	26.25860	23.08428	6.80485	7.51976	7.18559	2019-10-17 18:41:35	517133	600	1.13163	51.89401	37.77293	0.00000	7.54151	7.22548	0.54305
215.21635	9.46763	31.72297	1920	3466371431039	12.18574	other	483	9.76571	10.85621	53.25900	63.64904	12.74201	6.57331	13.05607	2022-07-20 07:06:12	632332	800	1.24343	26.19133	50.28842	1.00000	12.34937	11.77952	2.78342
93.81066	11.28079	36.72709	1024	8555012180919	12.25131	other	2289	8.09605	11.64633	35.22330	57.31226	11.80984	8.63348	10.04188	2023-08-23 19:06:26	1495052	800	7.53682	35.89889	44.43073	1.00000	11.63905	10.34479	5.13435
177.98648	9.61731	34.13730	higher	6051462834133	9.09331	edge	25	9.52366	10.56484	37.04183	55.50301	8.44585	7.71602	11.74545	2018-10-21 00:33:47	1460040	1080	1.43296	28.51634	20.14035	0.00000	12.43742	11.81052	6.34240
173.79547	10.49397	56.05806	1024	5224479375833	12.43193	safari	1891	9.42670	13.26292	67.63808	48.17332	6.49542	6.52119	6.38164	2023-05-31 17:01:00	13346	1080	3.39106	50.08854	52.87518	0.00000	6.92817	6.88938	1.05612
183.51458	10.77931	31.67687	1024	2949615323501	11.34052	edge	1954	9.44107	10.92244	60.71294	37.50224	9.68336	7.06625	7.18874	2022-05-26 01:30:00	489043	768	4.51004	68.99406	36.97488	0.00000	8.04763	6.39066	3.97682
185.39434	10.55302	48.12139	800	4750251614988	11.40867	chrome	668	10.02492	11.95897	54.73690	48.73730	12.82095	7.95366	11.89135	2020-06-01 09:05:38	880285	768	3.56897	32.18377	34.51256	1.00000	10.62606	10.81802	2.65355
242.75324	8.94370	47.60272	lower	6935177960328	10.37752	firefox	248	8.90323	13.53867	42.44559	53.35553	11.57814	7.13582	8.01645	2022-05-31 14:30:05	711793	768	0.72277	38.90951	48.68948	0.00000	8.08623	6.72543	1.31582
162.19103	9.14671	51.32496	1366	9448097397404	7.61101	edge	506	10.15112	11.58675	31.74333	61.22187	8.56976	9.53675	11.90579	2021-06-06 12:56:46	963794	800	0.85223	61.37435	43.00295	0.00000	9.01492	11.45248	8.82775
137.70959	9.82170	52.46929	1280	9899810606479	10.71175	edge	1430	9.02462	12.51467	36.67820	49.86442	5.39245	8.91268	8.53291	2020-10-06 18:59:55	1197207	600	1.75151	44.71236	46.77615	0.00000	7.65835	9.87014	2.09475
178.40565	8.64694	36.96985	800	8434171116178	11.78819	safari	2049	10.36964	11.97127	34.41902	68.12995	9.07656	9.61701	9.61203	2023-08-13 10:26:48	704387	1024	0.49193	51.73812	52.90693	1.00000	8.06502	10.16757	5.30623
172.45362	10.19187	52.15722	1920	8512018374483	10.48993	edge	1196	10.04567	11.37045	74.59764	50.04995	7.03689	9.29191	9.32741	2023-02-13 23:06:09	1242304	800	2.46254	33.66765	34.54770	0.00000	8.28708	10.10147	3.05138
218.54240	9.34086	30.85387	800	0502504776646	13.82647	firefox	1155	10.41556	12.20631	43.73455	58.79078	12.42590	6.33255	11.24584	2022-02-10 01:26:42	88586	800	1.00648	49.22894	56.02254	1.00000	12.31976	10.86277	3.92120
48.66754	10.61330	45.07981	higher	2646523194826	8.67275	opera	1787	9.98648	9.65504	52.09709	60.14920	2.16574	11.89389	9.85226	2022-09-22 15:53:51	245926	600	3.92456	43.56534	70.97014	0.00000	8.77222	12.78222	3.43366
138.20310	9.50268	53.22544	1920	2411740060403	12.59358	edge	1848	8.79917	10.11956	51.51539	80.99609	8.40055	7.57497	8.35468	2019-06-16 05:56:07	900850	600	1.26889	50.84498	54.64994	0.00000	7.77598	8.16800	2.28486
77.78705	8.93315	58.66069	800	8718839731140	10.99504	edge	1208	11.00275	11.58259	51.51075	75.99316	11.80766	8.14468	11.81632	2021-01-03 23:15:07	1274369	1024	0.74596	49.06157	44.34481	1.00000	11.63901	11.33211	1.79880
194.15393	9.80368	31.16082	1280	5684963147740	11.34010	mobile	571	11.04614	11.17179	43.17547	50.94887	11.18637	8.85184	8.32735	2022-11-12 02:31:05	727317	600	1.68392	58.25261	37.33148	1.00000	7.23742	7.45940	7.61737
191.30807	8.69497	36.19148	1280	4233885981003	12.17609	firefox	2283	11.16814	11.13863	47.16983	51.00220	11.47696	8.27583	11.00422	2021-05-30 03:04:03	45238	lower	0.52538	38.19384	54.12494	1.00000	10.96285	10.81050	6.78633
174.09405	8.12587	35.66118	800	1465860999977	10.44803	chrome	2059	10.94546	11.66852	57.90403	51.42726	6.09176	10.32178	9.44520	2022-03-12 04:56:58	130020	768	0.25751	50.32843	33.85086	0.00000	8.72833	11.17568	8.23862
126.97904	8.74153	62.23263	1920	3158021944159	9.64279	firefox	754	9.51303	9.36915	43.94433	64.54760	6.17287	7.36953	6.84861	2020-10-15 20:40:08	582885	1080	0.52815	39.97722	40.79482	0.00000	7.39907	6.51662	1.25701
225.39637	9.94096	50.25481	1024	2306722609827	9.04875	chrome	1004	10.86860	12.66162	42.83899	57.45656	9.25794	7.43837	13.87726	2020-11-24 13:57:34	524636	lower	1.82735	51.89058	31.23765	0.00000	9.21442	12.61008	2.15193
166.80552	9.36094	53.58069	1024	9440999104173	8.28820	safari	1670	9.43872	10.61617	36.07797	50.91804	12.57195	9.33278	8.35488	2021-10-27 04:00:47	548487	768	1.09812	42.13695	22.93856	1.00000	7.42381	6.39550	1.38740
294.64925	10.49599	59.56080	1280	8282480275778	9.38247	mobile	1118	8.21290	10.98880	75.12319	40.24700	9.47578	7.98139	13.43264	2020-04-17 13:13:22	733301	600	3.41596	22.11162	48.30650	1.00000	10.80861	12.68079	6.09187
173.73857	9.60967	57.87010	800	7893169033407	8.29580	edge	1225	11.92625	13.04711	40.42922	59.42268	9.04541	5.74739	5.66656	2020-04-17 00:51:26	1203610	1024	1.35785	60.58046	35.98978	0.00000	7.01189	3.96227	8.48879
112.96107	9.49881	54.78255	1024	4776693691165	11.90579	mobile	1782	9.44178	10.14126	35.48271	39.39752	10.95387	8.10962	9.04350	2021-08-27 11:53:19	17946	768	1.24143	51.98827	58.30072	1.00000	8.30955	8.12502	8.20961
89.83630	9.82428	48.48575	800	4392828673686	12.99003	chrome	2073	10.39947	11.28507	53.47630	64.26139	10.12477	8.08108	9.35513	2022-01-24 19:32:32	543393	lower	1.75164	51.62719	25.78936	1.00000	8.15193	9.10422	15.52422
166.65092	8.98650	43.03014	800	5177740028559	9.73099	firefox	325	11.71540	10.77260	53.17422	40.82543	9.86185	6.91888	6.89826	2020-11-19 18:58:29	105560	600	0.72113	36.07945	70.11907	0.00000	8.02742	5.56169	1.52997
184.42388	10.58784	32.66176	800	6684886862637	12.55672	mobile	1650	8.90455	12.78271	43.25895	46.54839	12.66722	9.01752	7.21962	2023-08-02 14:05:59	1035148	1024	3.74774	54.92085	42.20947	1.00000	9.20478	7.28601	3.84611
80.69633	8.66447	62.66899	1280	3166743883403	11.11289	chrome	2244	10.43176	10.77762	58.34787	63.69193	11.52344	8.50741	11.85833	2020-07-23 09:52:30	306755	768	0.55654	32.32595	49.36485	1.00000	10.84099	11.26397	8.87039
133.09310	8.75498	47.01809	1366	5391770909279	12.28259	chrome	2256	8.35945	11.46824	27.58606	40.24537	9.59637	7.84747	9.19349	2018-10-22 10:27:01	651813	lower	0.56928	60.61937	33.52358	1.00000	8.46350	8.98861	7.94082
126.59246	10.77745	38.84379	800	3783314310580	12.96838	chrome	416	9.74534	12.25625	65.34765	56.71084	12.79814	4.85143	13.34219	2021-04-06 15:39:15	1085662	1024	4.60640	27.48482	35.04564	1.00000	13.51775	12.05401	2.09183
123.53251	9.81673	65.73062	1920	8969526140091	13.66419	edge	803	10.90770	11.01137	65.26146	52.03867	8.72677	7.62222	9.59999	2018-09-26 08:34:55	739434	800	1.68412	38.72431	40.04292	1.00000	7.27564	9.43904	4.44658
86.20280	8.54686	57.31751	lower	4993547331019	7.10401	chrome	4	10.15255	11.48359	36.52925	40.15349	8.77755	11.44108	9.66654	2023-08-27 01:38:27	631113	1024	0.48285	47.77700	37.86906	0.00000	10.73436	10.68631	2.88861
153.24346	10.33437	53.76368	1920	4052374075999	4.57187	safari	448	11.10013	12.19619	38.04616	61.88487	5.22417	6.13734	9.56445	2018-10-11 09:26:10	59577	higher	2.88791	57.07047	50.18293	0.00000	13.13186	9.65583	3.46730
61.12838	9.93519	57.11225	1280	0802031208789	10.52256	chrome	722	9.19068	11.55927	39.84505	45.00257	8.10579	7.25010	6.62322	2021-01-26 07:12:06	30024	768	1.97827	33.69966	42.34852	0.00000	7.91000	6.38474	5.30801
137.59695	11.24483	49.21236	higher	0143690450677	11.29299	edge	626	10.44687	10.83354	24.64054	57.38757	10.54394	7.03234	12.73922	2020-01-30 22:54:21	381774	1080	7.26458	53.32157	51.01987	1.00000	11.69707	12.02705	1.77156
96.99360	10.89802	60.35789	higher	9476795085200	10.62110	safari	974	9.37023	11.71706	42.75869	35.81018	10.36115	9.37829	10.92617	2020-12-18 15:50:40	1307100	600	5.17956	62.65464	50.67374	1.00000	10.07021	11.04579	2.01994
